time [days], distance [m]
23.9243, 196.9188 
23.9248, 445.4660 
23.9249, 434.9023 
23.9251, 750.9521 
23.9258, 624.5703 
23.9278, 441.6163 
23.9294, 368.8035 
23.9307, 470.2776 
23.9311, 451.1363 
23.9312, 466.4804 
23.9315, 529.6839 
23.9322, 510.9061 
23.9324, 951.4268 
23.9347, 517.5761 
23.9370, 698.2521 
23.9387, 1069.9257 
23.9394, 680.4851 
23.9429, 746.1267 
23.9435, 879.6045 
23.9449, 901.9978 
23.9458, 734.0906 
23.9466, 264.1969 
23.9472, 330.5783 
23.9503, 789.4688 
23.9510, 755.2973 
23.9518, 762.9554 
23.9529, 845.9226 
23.9536, 297.6592 
23.9543, 600.7479 
23.9564, 611.3019 
23.9565, 709.6936 
23.9571, 106.2309 
23.9573, 561.4205 
23.9574, 567.9058 
23.9577, 601.7740 
23.9579, 559.3255 
23.9586, 628.2778 
23.9589, 517.4911 
23.9591, 594.6427 
23.9592, 574.3457 
23.9594, 260.5552 
23.9602, 761.1045 
23.9604, 719.4345 
23.9606, 760.1263 
23.9615, 80.9197 
23.9619, 603.4186 
23.9621, 637.2268 
23.9626, 793.0208 
23.9630, 20.2485 
23.9632, 810.8767 
23.9633, 871.4499 
23.9635, 811.5621 
23.9646, 622.9623 
23.9649, 770.3506 
23.9652, 430.1918 
23.9659, 747.8803 
23.9664, 664.5487 
23.9665, 808.4658 
23.9667, 812.1607 
23.9670, 938.0021 
23.9672, 768.0234 
23.9676, 842.0570 
23.9679, 828.7901 
23.9685, 528.4174 
23.9687, 768.0586 
23.9694, 867.0208 
23.9703, 844.6064 
23.9705, 932.5004 
23.9711, 671.2086 
23.9713, 911.4922 
23.9717, 923.8122 
23.9724, 393.3141 
23.9726, 968.6537 
23.9729, 264.8641 
23.9730, 229.9239 
23.9735, 866.1368 
23.9740, 889.7370 
23.9743, 655.0389 
23.9749, 684.9526 
23.9757, 460.3271 
23.9763, 319.1520 
23.9766, 880.3329 
23.9767, 443.7668 
23.9770, 476.4032 
23.9771, 438.7448 
23.9772, 118.7266 
23.9774, 516.0824 
23.9783, 150.0133 
23.9789, 436.0241 
23.9792, 352.7322 
23.9804, 306.1634 
23.9806, 486.6148 
23.9808, 734.1151 
23.9811, 823.1531 
23.9815, 289.1712 
23.9819, 415.0759 
23.9821, 528.0009 
23.9824, 478.0345 
23.9826, 542.0895 
23.9827, 363.2368 
23.9829, 563.6746 
23.9832, 541.2947 
23.9837, 563.2832 
23.9842, 420.7612 
23.9844, 603.2346 
23.9846, 438.4199 
23.9847, 571.5470 
23.9851, 486.6559 
23.9856, 599.2704 
23.9859, 623.0610 
23.9862, 404.6653 
23.9864, 560.1366 
23.9866, 1115.8356 
23.9870, 926.7427 
23.9872, 893.3225 
23.9874, 1018.8881 
23.9880, 858.3152 
23.9885, 490.0367 
23.9888, 528.7958 
23.9891, 921.8313 
23.9892, 1009.6281 
23.9895, 754.7775 
23.9902, 871.6628 
23.9908, 535.5380 
23.9914, 432.0475 
23.9920, 490.0826 
23.9936, 637.8871 
23.9941, 580.1138 
23.9951, 659.7484 
23.9956, 548.7604 
23.9966, 956.3441 
23.9973, 683.9130 
23.9975, 1041.6415 
23.9982, 966.3752 
23.9986, 424.1285 
23.9987, 860.2616 
23.9991, 1072.7651 
23.9995, 1013.2028 
24.0008, 832.6614 
24.0010, 173.0260 
24.0013, 656.9422 
24.0014, 723.0007 
24.0017, 285.3945 
24.0019, 753.6392 
24.0022, 604.4973 
24.0026, 420.8622 
24.0055, 658.1945 
24.0057, 485.2793 
24.0058, 510.0529 
24.0059, 168.8342 
24.0066, 910.3477 
24.0071, 599.1436 
24.0080, 524.8819 
24.0122, 101.4150 
24.0124, 218.2888 
24.0127, 1033.3794 
24.0135, 532.1663 
24.0141, 854.8450 
24.0143, 917.4094 
24.0149, 749.0160 
24.0155, 147.2311 
24.0160, 1069.8084 
24.0163, 710.2816 
24.0165, 1016.2603 
24.0173, 1191.1931 
24.0175, 817.9303 
24.0179, 790.0633 
24.0185, 652.2768 
24.0190, 669.8007 
24.0193, 671.5006 
24.0195, 833.1248 
24.0198, 711.2018 
24.0200, 786.5526 
24.0202, 681.4492 
24.0205, 721.1103 
24.0208, 357.0126 
24.0211, 553.0461 
24.0214, 633.7728 
24.0224, 845.4679 
24.0227, 629.6825 
24.0231, 334.8612 
24.0235, 712.1587 
24.0237, 769.5037 
24.0239, 138.1304 
24.0241, 661.1702 
24.0245, 759.2503 
24.0250, 406.0542 
24.0253, 713.5405 
24.0259, 171.2308 
24.0264, 696.2966 
24.0267, 672.2157 
24.0272, 786.7757 
24.0278, 719.9514 
24.0286, 709.3349 
24.0289, 1013.1663 
24.0293, 801.2440 
24.0294, 694.8280 
24.0300, 719.8055 
24.0306, 229.7063 
24.0319, 800.7653 
24.0322, 495.9395 
24.0326, 580.3938 
24.0332, 341.0880 
24.0335, 353.1798 
24.0337, 816.5415 
24.0340, 802.4288 
24.0341, 639.9852 
24.0344, 684.2025 
24.0346, 896.7541 
24.0347, 317.3846 
24.0353, 848.7196 
24.0357, 667.5755 
24.0372, 674.0156 
24.0373, 155.1934 
24.0375, 323.2337 
24.0378, 528.9773 
24.0384, 810.6220 
24.0388, 585.2837 
24.0392, 806.8786 
24.0398, 798.2042 
24.0400, 1017.6856 
24.0416, 939.3881 
24.0431, 692.3034 
24.0444, 692.8348 
24.0451, 703.9276 
24.0456, 645.1550 
24.0469, 739.7844 
24.0471, 430.5125 
24.0481, 827.2557 
24.0482, 589.2113 
24.0486, 200.2024 
24.0497, 790.6213 
24.0508, 979.1302 
24.0514, 120.3703 
24.0515, 301.4979 
24.0518, 255.3625 
24.0525, 978.2433 
24.0527, 996.2113 
24.0528, 864.9630 
24.0536, 961.7073 
24.0545, 667.0367 
24.0547, 687.2671 
24.0555, 826.0654 
24.0575, 651.5773 
24.0577, 415.9627 
24.0578, 758.6152 
24.0582, 524.4006 
24.0583, 535.7210 
24.0599, 544.2656 
24.0602, 548.8643 
24.0615, 1077.4474 
24.0621, 747.0027 
24.0635, 952.2883 
24.0642, 143.4015 
24.0645, 471.4679 
24.0659, 630.1270 
24.0671, 1040.2389 
24.0674, 987.3667 
24.0676, 1035.0700 
24.0678, 983.7611 
24.0695, 947.1140 
24.0698, 309.9193 
24.0702, 576.5865 
24.0706, 953.6121 
24.0711, 397.6091 
24.0717, 616.1169 
24.0719, 535.6006 
24.0721, 602.5255 
24.0724, 169.0562 
24.0736, 963.2824 
24.0748, 734.6033 
24.0751, 724.3218 
24.0758, 643.0008 
24.0762, 791.5232 
24.0780, 888.5477 
24.0795, 318.4211 
24.0805, 595.9950 
24.0829, 478.0293 
24.0838, 697.0409 
24.0853, 785.9319 
24.0859, 440.2022 
24.0881, 771.9961 
24.0884, 1010.3712 
24.0895, 799.8762 
24.0899, 783.5317 
24.0906, 397.7637 
24.0912, 485.4328 
24.0924, 772.8189 
24.0926, 963.1168 
24.0931, 839.2812 
24.0937, 1009.7524 
24.0939, 963.1303 
24.0947, 834.5927 
24.0951, 1033.8211 
24.0954, 901.1798 
24.0955, 153.5741 
24.0959, 952.4054 
24.0963, 415.8425 
24.0968, 932.0740 
24.0971, 877.2121 
24.0973, 623.0514 
24.0983, 934.2061 
24.0988, 999.7920 
24.0992, 215.6710 
24.0994, 208.1538 
24.0998, 942.8574 
24.1000, 130.3879 
24.1001, 150.0000 
24.1003, 158.4834 
24.1006, 251.0976 
24.1008, 89.4539 
24.1009, 232.0453 
24.1012, 1078.0965 
24.1014, 55.1725 
24.1016, 21.5870 
24.1021, 798.6169 
24.1026, 234.0342 
24.1027, 772.0214 
24.1028, 265.3696 
24.1030, 296.6243 
24.1032, 99.4636 
24.1034, 795.2012 
24.1038, 827.7053 
24.1039, 117.7200 
24.1045, 791.0910 
24.1047, 187.9255 
24.1048, 133.8432 
24.1053, 849.7794 
24.1056, 950.4283 
24.1062, 740.3837 
24.1065, 373.5505 
24.1066, 124.2779 
24.1070, 168.2974 
24.1073, 583.4595 
24.1076, 857.8788 
24.1079, 1051.9743 
24.1081, 978.8973 
24.1082, 1076.6360 
24.1091, 57.6281 
24.1092, 885.0023 
24.1095, 1072.5344 
24.1097, 1034.3278 
24.1098, 591.8522 
24.1100, 1134.8172 
24.1104, 826.6880 
24.1111, 869.1611 
24.1116, 593.2049 
24.1119, 88.0057 
24.1121, 132.4387 
24.1126, 305.0803 
24.1129, 1092.8751 
24.1130, 987.9276 
24.1132, 105.7213 
24.1137, 1121.3786 
24.1152, 83.2586 
24.1155, 659.2154 
24.1158, 581.1342 
24.1161, 868.5217 
24.1165, 724.4536 
24.1172, 1096.6458 
24.1173, 146.2942 
24.1175, 170.3174 
24.1176, 155.8589 
24.1181, 620.5199 
24.1186, 261.9637 
24.1194, 938.9803 
24.1200, 691.1505 
24.1204, 759.8013 
24.1207, 1003.8107 
24.1210, 1107.8267 
24.1212, 1039.4624 
24.1217, 1031.8745 
24.1230, 1160.1659 
24.1233, 1108.2644 
24.1234, 1110.3355 
24.1236, 1146.6163 
24.1244, 350.4426 
24.1247, 133.1953 
24.1248, 169.6496 
24.1253, 629.4267 
24.1254, 386.9431 
24.1256, 101.2373 
24.1263, 1076.3889 
24.1264, 663.0483 
24.1266, 659.8439 
24.1269, 1019.0447 
24.1278, 1025.7802 
24.1280, 582.9520 
24.1288, 293.1570 
24.1289, 1021.3721 
24.1293, 689.6318 
24.1294, 583.8510 
24.1301, 198.1565 
24.1305, 627.4982 
24.1311, 794.8082 
24.1318, 796.1740 
24.1321, 773.1785 
24.1324, 725.7858 
24.1330, 564.7451 
24.1333, 624.4141 
24.1336, 622.5239 
24.1338, 1168.2876 
24.1343, 1062.7154 
24.1347, 79.0253 
24.1350, 577.7171 
24.1358, 769.2308 
24.1359, 815.8738 
24.1361, 799.9006 
24.1368, 591.8049 
24.1372, 559.0036 
24.1388, 973.2343 
24.1391, 368.6204 
24.1397, 859.1071 
24.1409, 623.1035 
24.1411, 530.1255 
24.1414, 1070.6409 
24.1417, 1057.6942 
24.1438, 537.0037 
24.1452, 635.9686 
24.1470, 609.9000 
24.1475, 761.4788 
24.1489, 598.7161 
24.1493, 364.2993 
24.1497, 391.0716 
24.1501, 334.4563 
24.1512, 608.5236 
24.1519, 593.9175 
24.1521, 137.8985 
24.1536, 1153.8189 
24.1551, 1041.1940 
24.1565, 253.9547 
24.1569, 241.4229 
24.1574, 191.6377 
24.1578, 1007.9945 
24.1589, 237.6826 
24.1594, 614.2353 
24.1613, 962.4240 
24.1622, 465.1881 
24.1624, 498.3061 
24.1626, 104.1009 
24.1629, 1049.8176 
24.1631, 405.4232 
24.1633, 1002.0190 
24.1639, 1005.1159 
24.1646, 327.3973 
24.1647, 1059.5872 
24.1651, 605.9785 
24.1653, 593.8089 
24.1657, 763.5843 
24.1670, 330.2378 
24.1673, 614.9187 
24.1687, 1129.9292 
24.1691, 1144.7384 
24.1696, 817.2209 
24.1703, 479.8427 
24.1710, 140.0571 
24.1715, 637.9671 
24.1720, 523.8177 
24.1722, 382.9843 
24.1724, 1102.9279 
24.1727, 384.4438 
24.1739, 657.2001 
24.1748, 525.4560 
24.1750, 276.2788 
24.1758, 693.7276 
24.1759, 350.9074 
24.1762, 1156.4311 
24.1764, 495.6824 
24.1772, 974.8487 
24.1773, 254.6075 
24.1788, 576.2378 
24.1791, 387.1912 
24.1793, 360.5842 
24.1795, 654.9969 
24.1797, 316.8343 
24.1804, 340.5775 
24.1805, 295.4877 
24.1808, 300.8006 
24.1811, 251.8293 
24.1818, 251.0080 
24.1819, 627.4528 
24.1822, 287.0888 
24.1823, 250.7150 
24.1826, 247.4065 
24.1836, 1141.5796 
24.1837, 203.9608 
24.1842, 91.2853 
24.1844, 842.3687 
24.1848, 1194.6234 
24.1849, 1100.8565 
24.1852, 615.7313 
24.1853, 212.1155 
24.1855, 1123.2311 
24.1857, 1165.8392 
24.1859, 1071.4122 
24.1861, 192.6655 
24.1864, 219.6406 
24.1869, 1057.0393 
24.1876, 640.1578 
24.1877, 177.9017 
24.1881, 139.2049 
24.1882, 182.0989 
24.1892, 185.0108 
24.1897, 252.7232 
24.1900, 250.7927 
24.1905, 273.9069 
24.1908, 119.3315 
24.1910, 442.0520 
24.1911, 387.1563 
24.1912, 405.1777 
24.1919, 184.5887 
24.1920, 397.3978 
24.1925, 311.6424 
24.1928, 506.3378 
24.1930, 374.2526 
24.1939, 426.1385 
24.1941, 296.3866 
24.1943, 257.7829 
24.1946, 203.4232 
24.1949, 294.3756 
24.1951, 474.7094 
24.1952, 481.7977 
24.1957, 349.6870 
24.1960, 266.8520 
24.1962, 317.9591 
24.1963, 447.6036 
24.1965, 293.0017 
24.1966, 272.4059 
24.1971, 332.4695 
24.1972, 296.8653 
24.1975, 140.9433 
24.1977, 171.0000 
24.1979, 86.8850 
24.1980, 272.8828 
24.1981, 220.4768 
24.1983, 161.3753 
24.1987, 148.7716 
24.1991, 767.7317 
24.1992, 767.0860 
24.1995, 320.9751 
24.1998, 354.6407 
24.1999, 1156.2500 
24.2002, 221.1176 
24.2003, 358.3518 
24.2006, 294.2125 
24.2008, 343.5826 
24.2010, 311.2427 
24.2011, 306.8045 
24.2021, 335.2924 
24.2024, 1032.8548 
24.2029, 1196.2947 
24.2032, 1139.2085 
24.2036, 204.4016 
24.2042, 279.4852 
24.2048, 407.7904 
24.2050, 314.0860 
24.2052, 363.3291 
24.2056, 222.8116 
24.2060, 948.0612 
24.2068, 329.2188 
24.2072, 280.9573 
24.2073, 325.2968 
24.2075, 233.3795 
24.2077, 261.7212 
24.2079, 303.4337 
24.2080, 438.2750 
24.2082, 308.3018 
24.2083, 304.6851 
24.2084, 258.3041 
24.2087, 459.9707 
24.2090, 380.8412 
24.2095, 347.0014 
24.2097, 202.4846 
24.2098, 799.8012 
24.2103, 1015.3881 
24.2106, 311.1029 
24.2109, 401.7561 
24.2111, 386.4777 
24.2112, 447.7644 
24.2114, 297.7533 
24.2115, 369.6404 
24.2117, 442.5788 
24.2118, 572.3854 
24.2121, 424.3819 
24.2122, 685.2481 
24.2126, 552.5984 
24.2127, 440.5145 
24.2129, 344.6404 
24.2134, 417.9187 
24.2136, 549.6126 
24.2146, 445.0483 
24.2149, 172.3630 
24.2153, 353.0127 
24.2157, 244.3870 
24.2158, 487.6474 
24.2159, 536.2630 
24.2162, 305.2769 
24.2164, 399.7161 
24.2171, 229.9152 
24.2173, 439.8272 
24.2178, 401.6615 
24.2185, 400.2924 
24.2190, 404.2685 
24.2194, 375.8258 
24.2195, 334.2155 
24.2197, 297.5113 
24.2202, 548.0775 
24.2203, 367.1103 
24.2206, 554.5782 
24.2217, 983.4073 
24.2219, 370.2675 
24.2226, 300.4130 
24.2228, 352.5635 
24.2231, 370.3458 
24.2235, 340.8519 
24.2239, 345.0290 
24.2241, 1021.0960 
24.2243, 351.8295 
24.2245, 367.3064 
24.2247, 550.1309 
24.2249, 1062.0169 
24.2250, 464.8064 
24.2264, 132.6725 
24.2267, 1133.7323 
24.2270, 333.4337 
24.2273, 515.9661 
24.2278, 571.0219 
24.2280, 413.2408 
24.2295, 544.2656 
24.2296, 383.2936 
24.2298, 1139.9035 
24.2312, 443.8063 
24.2315, 1214.6613 
24.2325, 445.3246 
24.2328, 955.2324 
24.2336, 464.4308 
24.2343, 367.4412 
24.2348, 463.2429 
24.2351, 484.5163 
24.2356, 404.9358 
24.2359, 970.6003 
24.2361, 496.7293 
24.2362, 463.0508 
24.2366, 443.2076 
24.2370, 901.2552 
24.2380, 481.5818 
24.2410, 324.3362 
24.2413, 1239.1166 
24.2416, 345.0797 
24.2419, 247.7781 
24.2425, 246.7752 
24.2427, 579.1727 
24.2428, 487.0503 
24.2434, 445.5334 
24.2437, 447.1118 
24.2439, 480.1604 
24.2442, 464.8441 
24.2444, 570.1903 
24.2447, 379.3376 
24.2449, 493.2433 
24.2451, 654.3126 
24.2459, 588.3961 
24.2463, 552.0145 
24.2469, 666.6161 
24.2474, 531.3690 
24.2476, 508.0797 
24.2478, 519.1310 
24.2481, 480.4675 
24.2483, 563.5672 
24.2486, 1231.4094 
24.2487, 583.0575 
24.2497, 299.4562 
24.2498, 194.6176 
24.2522, 968.4472 
24.2524, 521.8467 
24.2526, 543.4455 
24.2528, 496.8833 
24.2530, 107.5174 
24.2535, 1225.8079 
24.2540, 1208.3282 
24.2547, 879.1843 
24.2550, 1100.2272 
24.2553, 503.3220 
24.2565, 420.4759 
24.2568, 516.5578 
24.2575, 502.7146 
24.2587, 532.2349 
24.2594, 541.0453 
24.2598, 316.0775 
24.2602, 381.0472 
24.2614, 248.4673 
24.2620, 1226.0016 
24.2621, 279.4155 
24.2623, 511.5398 
24.2631, 1227.2917 
24.2633, 351.4043 
24.2635, 1187.0152 
24.2640, 445.0483 
24.2643, 593.4855 
24.2648, 761.5071 
24.2650, 382.5454 
24.2654, 481.1164 
24.2670, 521.6742 
24.2672, 887.8130 
24.2686, 325.5411 
24.2693, 386.9935 
24.2698, 454.0705 
24.2702, 503.4412 
24.2709, 244.1659 
24.2712, 222.5062 
24.2715, 386.8488 
24.2721, 515.3300 
24.2735, 525.1105 
24.2744, 1212.3832 
24.2750, 1190.0286 
24.2753, 426.2030 
24.2770, 383.0196 
24.2773, 402.8896 
24.2776, 559.4158 
24.2777, 131.2440 
24.2779, 536.8594 
24.2791, 1009.6782 
24.2796, 570.8984 
24.2799, 966.4088 
24.2802, 513.3907 
24.2805, 1041.8296 
24.2809, 207.6632 
24.2813, 142.1724 
24.2819, 495.0162 
24.2831, 451.6680 
24.2832, 490.3978 
24.2838, 484.8361 
24.2864, 488.3452 
24.2891, 324.5196 
24.2902, 484.6452 
24.2905, 1198.1790 
24.2906, 1144.1420 
24.2931, 573.8928 
24.2936, 1184.9409 
24.2944, 429.6289 
24.2951, 569.1406 
24.2967, 520.3845 
24.2984, 336.7150 
24.2986, 982.4052 
24.2990, 1003.9572 
24.2994, 1025.2804 
24.3011, 518.1834 
24.3013, 453.1313 
24.3014, 605.3924 
24.3019, 979.4172 
24.3021, 954.6025 
24.3026, 1019.7343 
24.3027, 213.0587 
24.3031, 572.5845 
24.3038, 760.2348 
24.3040, 315.3569 
24.3042, 468.8166 
24.3044, 364.1662 
24.3047, 486.4535 
24.3049, 428.1647 
24.3050, 835.5028 
24.3052, 408.5903 
24.3058, 584.7606 
24.3060, 556.9785 
24.3061, 513.2378 
24.3063, 263.7613 
24.3085, 312.6228 
24.3087, 568.3916 
24.3090, 485.0938 
24.3092, 992.4606 
24.3093, 1000.5449 
24.3095, 431.9086 
24.3098, 1023.7719 
24.3100, 446.3463 
24.3103, 397.4645 
24.3105, 422.1433 
24.3107, 1086.5197 
24.3113, 1174.5850 
24.3117, 351.6390 
24.3122, 1022.1243 
24.3124, 488.0164 
24.3130, 645.8119 
24.3136, 472.7505 
24.3139, 966.9648 
24.3144, 1182.4944 
24.3147, 1191.2703 
24.3149, 562.4091 
24.3153, 444.4198 
24.3156, 534.2181 
24.3158, 264.3728 
24.3161, 520.3556 
24.3162, 1147.7112 
24.3166, 469.4699 
24.3170, 530.2924 
24.3178, 576.8761 
24.3179, 458.0884 
24.3188, 160.1531 
24.3190, 525.6691 
24.3193, 906.3625 
24.3201, 936.7262 
24.3216, 573.3219 
24.3220, 827.0919 
24.3222, 836.7282 
24.3230, 1139.2493 
24.3234, 322.8947 
24.3237, 828.3478 
24.3238, 451.4599 
24.3240, 598.4797 
24.3241, 1192.2403 
24.3243, 1168.3433 
24.3247, 646.0070 
24.3253, 588.7181 
24.3257, 459.7782 
24.3259, 495.1979 
24.3281, 458.9466 
24.3288, 350.7948 
24.3291, 479.5331 
24.3297, 550.4407 
24.3298, 442.8318 
24.3300, 456.1633 
24.3305, 542.4067 
24.3311, 299.9017 
24.3313, 441.8382 
24.3317, 1157.7374 
24.3320, 128.7633 
24.3322, 563.6204 
24.3324, 464.6859 
24.3326, 453.9824 
24.3328, 495.5341 
24.3329, 1021.9051 
24.3333, 395.9192 
24.3336, 451.5451 
24.3339, 474.6472 
24.3346, 832.6061 
24.3349, 495.6309 
24.3350, 129.4025 
24.3356, 1064.9366 
24.3360, 1085.7960 
24.3365, 441.2573 
24.3369, 451.4621 
24.3374, 446.8478 
24.3375, 477.8504 
24.3377, 422.2464 
24.3378, 401.2605 
24.3380, 466.0998 
24.3381, 552.7839 
24.3382, 514.4327 
24.3386, 450.0311 
24.3387, 415.2361 
24.3390, 489.0481 
24.3395, 515.7228 
24.3400, 415.2891 
24.3405, 252.8003 
24.3406, 435.3321 
24.3409, 477.6578 
24.3411, 484.3728 
24.3415, 1036.6726 
24.3416, 385.3894 
24.3423, 464.8656 
24.3426, 328.5438 
24.3429, 492.8539 
24.3431, 527.3026 
24.3432, 924.9346 
24.3436, 476.0179 
24.3438, 433.9700 
24.3441, 542.5311 
24.3450, 361.0928 
24.3453, 457.2002 
24.3456, 486.5686 
24.3468, 528.5641 
24.3485, 473.1596 
24.3491, 463.3152 
24.3493, 487.0565 
24.3498, 920.5895 
24.3500, 223.2151 
24.3503, 498.6000 
24.3505, 382.0275 
24.3518, 351.4043 
24.3527, 662.0846 
24.3529, 366.0847 
24.3531, 353.4544 
24.3533, 353.5986 
24.3535, 713.0617 
24.3538, 644.0885 
24.3546, 354.6830 
24.3550, 488.5939 
24.3554, 435.4905 
24.3557, 372.1559 
24.3561, 351.6888 
24.3564, 371.4970 
24.3566, 364.9671 
24.3569, 483.5576 
24.3578, 441.4397 
24.3581, 450.6939 
24.3592, 451.1109 
24.3594, 469.3368 
24.3607, 245.8170 
24.3624, 361.0665 
24.3638, 474.3775 
24.3641, 1151.3965 
24.3646, 464.6687 
24.3649, 200.2124 
24.3654, 209.9952 
24.3657, 243.8053 
24.3659, 811.6089 
24.3661, 203.5706 
24.3664, 718.5798 
24.3667, 431.7407 
24.3673, 370.6117 
24.3678, 990.5978 
24.3681, 360.2027 
24.3692, 311.5895 
24.3695, 310.9421 
24.3697, 313.9697 
24.3704, 209.2964 
24.3713, 297.2154 
24.3716, 347.3514 
24.3718, 386.4195 
24.3720, 278.2373 
24.3721, 401.1035 
24.3727, 161.4001 
24.3730, 336.8798 
24.3753, 508.2844 
24.3756, 651.5765 
24.3760, 1141.9882 
24.3762, 259.5862 
24.3765, 554.7585 
24.3767, 1156.5193 
24.3771, 137.6118 
24.3787, 551.8496 
24.3799, 1029.1754 
24.3804, 338.8244 
24.3805, 369.1680 
24.3808, 282.1365 
24.3813, 493.3234 
24.3814, 541.2079 
24.3817, 311.8237 
24.3823, 736.7259 
24.3848, 608.8366 
24.3868, 512.8372 
24.3871, 547.8193 
24.3880, 272.6188 
24.3884, 257.7770 
24.3896, 488.3575 
24.3903, 620.4917 
24.3905, 339.7676 
24.3911, 114.0175 
24.3914, 824.1808 
24.3930, 443.0011 
24.3933, 590.0847 
24.3945, 1003.1456 
24.3963, 265.9192 
24.3965, 409.0599 
24.3970, 1084.5700 
24.3980, 1067.2141 
24.4002, 976.9176 
24.4004, 383.6001 
24.4006, 618.0259 
24.4020, 981.8335 
24.4031, 788.5766 
24.4044, 318.6801 
24.4047, 420.2975 
24.4062, 611.0491 
24.4063, 427.1171 
24.4068, 184.8946 
24.4072, 346.0708 
24.4077, 927.9062 
24.4080, 539.8935 
24.4089, 198.2978 
24.4092, 203.0000 
24.4101, 631.2527 
24.4109, 707.0573 
24.4121, 216.4486 
24.4124, 701.9551 
24.4133, 753.3140 
24.4143, 971.8940 
24.4145, 818.5872 
24.4148, 184.2960 
24.4152, 282.8462 
24.4194, 528.0038 
24.4197, 271.9577 
24.4202, 209.3538 
24.4216, 592.1934 
24.4218, 526.3772 
24.4223, 516.7407 
24.4226, 618.4408 
24.4228, 568.3045 
24.4230, 513.5455 
24.4233, 730.1815 
24.4235, 959.7135 
24.4240, 492.5627 
24.4241, 673.1367 
24.4247, 566.1943 
24.4252, 839.8393 
24.4255, 174.3474 
24.4260, 525.7461 
24.4263, 219.5450 
24.4271, 232.4586 
24.4297, 566.8695 
24.4303, 566.7310 
24.4306, 556.0036 
24.4312, 272.0386 
24.4315, 260.5993 
24.4323, 107.0747 
24.4331, 984.1773 
24.4341, 614.2255 
24.4350, 450.6939 
24.4370, 596.3975 
24.4376, 712.9607 
24.4385, 1063.3461 
24.4394, 218.5521 
24.4395, 693.8386 
24.4407, 344.8376 
24.4431, 710.5519 
24.4438, 274.2335 
24.4440, 361.7693 
24.4441, 376.5860 
24.4447, 271.9191 
24.4450, 238.0777 
24.4454, 212.8098 
24.4470, 250.1540 
24.4476, 961.5430 
24.4483, 193.7060 
24.4487, 512.8060 
24.4496, 992.5019 
24.4499, 942.2447 
24.4508, 573.8746 
24.4517, 259.7884 
24.4523, 561.0570 
24.4529, 770.4661 
24.4533, 614.9382 
24.4541, 688.8694 
24.4543, 615.8328 
24.4548, 250.3198 
24.4558, 719.9236 
24.4577, 200.6614 
24.4581, 212.4241 
24.4599, 892.7486 
24.4611, 955.6003 
24.4617, 201.5589 
24.4620, 655.2633 
24.4624, 194.0928 
24.4627, 597.8361 
24.4629, 912.5086 
24.4635, 161.6447 
24.4644, 970.8640 
24.4648, 179.1005 
24.4650, 843.3943 
24.4652, 976.9555 
24.4659, 660.6739 
24.4664, 931.0725 
24.4666, 932.4361 
24.4667, 593.9604 
24.4673, 822.9277 
24.4679, 126.4634 
24.4684, 170.0176 
24.4690, 327.6172 
24.4694, 578.9551 
24.4701, 1028.1372 
24.4724, 205.1536 
24.4727, 534.0936 
24.4754, 895.6567 
24.4779, 882.8363 
24.4781, 961.7786 
24.4795, 981.8457 
24.4801, 287.1115 
24.4803, 251.4060 
24.4808, 267.3294 
24.4810, 1028.8814 
24.4813, 970.0082 
24.4821, 555.8021 
24.4841, 301.7615 
24.4844, 927.3861 
24.4854, 1059.1808 
24.4855, 917.8589 
24.4856, 690.1362 
24.4859, 729.2222 
24.4886, 275.8786 
24.4903, 922.3448 
24.4905, 1001.2672 
24.4909, 485.3803 
24.4914, 460.0456 
24.4919, 469.8436 
24.4920, 549.3533 
24.4921, 384.0339 
24.4923, 289.6912 
24.4932, 429.3251 
24.4934, 416.9089 
24.4937, 273.2490 
24.4942, 972.2289 
24.4943, 416.0048 
24.4946, 945.5522 
24.4949, 452.9746 
24.4950, 212.7346 
24.4957, 219.3171 
24.4959, 323.8920 
24.4961, 985.4999 
24.4964, 266.6477 
24.4969, 437.6711 
24.4970, 444.9944 
24.4975, 909.3140 
24.4976, 140.0143 
24.4977, 1331.2370 
24.4978, 267.6490 
24.4981, 805.5011 
24.4985, 485.0567 
24.4987, 544.0588 
24.4990, 597.0301 
24.4991, 360.0347 
24.4994, 371.1347 
24.4996, 396.1616 
24.4999, 302.9521 
24.5003, 336.0268 
24.5004, 412.6815 
24.5008, 322.4531 
24.5009, 387.6132 
24.5010, 215.9560 
24.5014, 294.9203 
24.5015, 251.5890 
24.5020, 800.1912 
24.5024, 251.5492 
24.5026, 538.4905 
24.5028, 511.1213 
24.5030, 1005.6093 
24.5032, 323.2105 
24.5034, 382.1060 
24.5037, 355.8258 
24.5040, 461.3459 
24.5042, 396.5476 
24.5043, 379.3323 
24.5046, 325.2461 
24.5049, 815.0828 
24.5050, 324.4010 
24.5052, 443.1907 
24.5059, 458.9118 
24.5061, 241.6609 
24.5062, 577.1048 
24.5064, 917.0087 
24.5067, 573.3524 
24.5068, 298.7390 
24.5070, 268.1194 
24.5072, 218.1124 
24.5074, 357.5052 
24.5076, 271.3098 
24.5078, 239.0084 
24.5080, 408.3540 
24.5083, 238.4659 
24.5085, 49.7695 
24.5088, 402.7729 
24.5090, 954.6460 
24.5091, 366.0833 
24.5094, 294.5318 
24.5100, 286.2516 
24.5103, 246.1300 
24.5108, 934.1547 
